mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,44.90375518798828,23.301362991333008,22.986888885498047,23.11110496520996
