mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,32.84454345703125,18.458127975463867,18.47219467163086,18.482327461242676
