mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,15.384912490844727,15.551090240478516,15.273809432983398,15.436649322509766
