mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,43.26094150543212,19.301321506500244,19.300992488861084,19.292845726013184
