mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,43.261070251464844,19.301376342773438,19.301047325134277,19.292845726013184
