mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,35.861825942993164,18.96965503692627,18.94676685333252,18.94505023956299
