mode,load,0_densenet169-2,1_efficientnet_b5-8,2_mobilenet_v2-32,3_vgg13-32
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
