mode,load,0_resnet50-4,1_resnet50-4,2_resnet50-4,3_resnet50-4
mig,0.1,10.013580322265625,10.085344314575195,10.272979736328125,14.044523239135742
mig,0.2,9.244203567504883,9.290695190429688,9.119749069213867,13.959527015686035
mig,0.3,7.368803024291992,7.434368133544922,7.4481964111328125,14.037370681762695
mig,0.4,7.361173629760742,7.4329376220703125,7.431507110595703,14.110565185546875
mig,0.5,7.268309593200684,7.3394775390625,7.301092147827148,14.065027236938477
mig,0.6,6.983280181884766,7.074594497680664,7.056474685668945,13.836145401000977
mig,0.7,6.912469863891602,6.9904327392578125,7.00688362121582,13.664484024047852
mig,0.8,6.931781768798828,7.008910179138184,7.009744644165039,13.686656951904297
mig,0.9,7.002115249633789,7.074594497680664,7.055759429931641,13.791799545288086
mig,1.0,7.0209503173828125,7.091045379638672,7.092475891113281,13.829946517944336
