mode,load,0_resnet50-4,1_resnet50-4,2_resnet50-4,3_resnet50-4
mig,0.1,0.014543533325195312,0.013828277587890625,0.014543533325195312,0.014781951904296875
mig,0.2,0.011920928955078125,0.011205673217773438,0.011682510375976562,0.011444091796875
mig,0.3,0.009775161743164062,0.009298324584960938,0.011444091796875,0.011205673217773438
mig,0.4,0.010013580322265625,0.010251998901367188,0.010728836059570312,0.0095367431640625
mig,0.5,0.009775161743164062,0.009775161743164062,0.009059906005859375,0.011205673217773438
mig,0.6,0.009775161743164062,0.009298324584960938,0.010967254638671875,0.011444091796875
mig,0.7,0.011444091796875,0.010251998901367188,0.009775161743164062,0.0095367431640625
mig,0.8,0.0095367431640625,0.0095367431640625,0.009775161743164062,0.010013580322265625
mig,0.9,0.010967254638671875,0.011682510375976562,0.011444091796875,0.011444091796875
mig,1.0,0.014781951904296875,0.012159347534179688,0.015020370483398438,0.012636184692382812
