mode,load,0_resnet50-4,1_resnet50-4,2_resnet50-4,3_resnet50-4
mig,0.1,12.177791595458984,10.167775154113764,10.07224321365358,14.937114715576103
mig,0.2,15.27247428894042,16.97437763214108,17.472422122955336,20.453929901123086
mig,0.3,15.673038959503183,15.789616107940645,17.779839038848884,29.43349838256837
mig,0.4,22.884845733642578,22.020044326782198,19.176449775695772,38.929879665374756
mig,0.5,28.227066993713326,26.355957984924334,30.537581443786586,56.0232210159303
mig,0.6,42.435717582702495,46.258552074432366,42.63051986694337,77.59244918823217
mig,0.7,50.51345825195309,52.82368659973136,59.41497802734375,157.48510360717782
mig,0.8,152.9604721069332,98.81112813949588,187.93810844421367,210.9167432785034
mig,0.9,368.75731945037916,600.869882106781,462.0600271224976,460.3292155265809
mig,1.0,5119.705677032471,4288.540267944336,4964.688186645508,6099.644255638123
