mode,load,0_resnet50-4,1_resnet50-4,2_resnet50-4,3_resnet50-4
mig,0.1,58.81391398603639,62.5884809538193,58.27810052132936,32.12097240474988
mig,0.2,118.83721103898237,118.89827701303322,123.0972539408653,62.50680590730451
mig,0.3,180.43334430928178,182.02235734100117,181.30658486716558,93.22511545343832
mig,0.4,250.10319690813597,237.81802821380322,230.03990757857798,123.97700731225862
mig,0.5,306.65638611552026,301.56219403719484,306.328916557842,162.74533013619057
mig,0.6,364.68761552325043,362.08113037690794,365.8610734809646,184.41249363276194
mig,0.7,434.58301454770196,426.4367824055829,429.2647758239825,218.90133737327335
mig,0.8,501.2587573258997,492.0340862273796,490.3169606628172,253.49104396730468
mig,0.9,545.2010179488157,550.7425884015537,549.164765544847,281.1775952138232
mig,1.0,564.5474174103076,558.725731793213,559.1620921156676,287.2174311006932
