mode,load,0_densenet201-16,1_mobilenet_v3_small-16,2_resnet101-2
mps-uncap,0.8,86.59379482269287,14.239788055419924,27.102422714233402
mps-uncap,0.9,175.70667266845706,20.36969661712647,53.7663221359253
mps-uncap,1.0,289.1398429870608,244.6317434310913,309.6432685852051
mps-uncap,0.5,38.24903964996338,9.608697891235352,16.684699058532715
mps-uncap,0.6,47.63221740722656,8.950090408325195,17.625927925109863
mps-uncap,0.7,62.17093467712403,10.05561351776123,20.913267135620117
mps-uncap,0.1,30.344390869140625,7.909512519836424,13.087272644042969
mps-uncap,0.2,31.205368041992188,11.307716369628906,18.451023101806637
mps-uncap,0.3,30.544948577880856,12.021660804748546,18.266773223876957
mps-uncap,0.4,36.430215835571296,10.301399230957035,18.703842163085934
