mode,load,0_densenet201-16,1_mobilenet_v3_small-16,2_resnet101-2
mps-uncap,0.8,23.513078689575195,5.496978759765625,11.475086212158203
mps-uncap,0.9,24.529457092285156,5.5675506591796875,11.319637298583984
mps-uncap,1.0,22.74632453918457,6.450653076171875,12.072563171386719
mps-uncap,0.5,22.497177124023438,6.533384323120117,13.500213623046875
mps-uncap,0.6,23.221969604492188,6.313800811767578,326.2901306152344
mps-uncap,0.7,24.096965789794922,6.111383438110352,12.320280075073242
mps-uncap,0.1,32.495737075805664,7.744073867797852,14.12820816040039
mps-uncap,0.2,33.353328704833984,7.625102996826172,15.308618545532227
mps-uncap,0.3,32.81211853027344,7.676839828491211,17.16780662536621
mps-uncap,0.4,22.246360778808594,7.072210311889648,13.859033584594727
