mode,load,0_densenet201-16,1_mobilenet_v3_small-16,2_resnet101-2
mps-uncap,0.8,65.50283432006837,11.035728454589846,19.35238838195801
mps-uncap,0.9,153.51443290710452,17.107415199279792,45.24290561676026
mps-uncap,1.0,267.7264451980592,241.01212024688724,300.69098472595226
mps-uncap,0.5,19.676899909973155,5.938339233398438,9.073781967163088
mps-uncap,0.6,28.277873992919922,5.771541595458986,9.961724281311035
mps-uncap,0.7,41.86706542968752,6.931662559509279,13.39859962463379
mps-uncap,0.1,2.210474014282226,2.3762702941894513,0.07848739624023439
mps-uncap,0.2,12.492084503173835,5.3490400314331055,7.402753829956053
mps-uncap,0.3,11.494731903076168,6.711459159851074,8.6052417755127
mps-uncap,0.4,17.901754379272464,5.811548233032228,9.659719467163084
