mode,load,0_densenet201-16,1_mobilenet_v3_small-16,2_resnet101-2
mps-uncap,0.8,23.274502754211426,5.01133918762207,10.381708145141602
mps-uncap,0.9,23.44278335571289,5.094258785247803,10.44475793838501
mps-uncap,1.0,22.177934646606445,5.6420350074768075,10.554046630859377
mps-uncap,0.5,21.679003238677975,5.725536346435549,11.914210319519043
mps-uncap,0.6,22.890031337738037,5.171170234680172,11.24576330184937
mps-uncap,0.7,23.103866577148438,5.001437664031983,10.715007781982424
mps-uncap,0.1,31.39727115631104,7.062323093414307,13.259801864624023
mps-uncap,0.2,30.44793128967285,7.123839855194093,12.914953231811523
mps-uncap,0.3,27.584047317504698,6.9289469718933105,12.705264091491697
mps-uncap,0.4,21.952238082885742,6.509962081909181,12.763223648071287
