mode,load,0_densenet201-16,1_mobilenet_v3_small-16,2_resnet101-2
mps-uncap,0.8,162.18067407608015,28.885011672973643,50.86846351623538
mps-uncap,0.9,329.916534423828,39.03235197067259,91.87613964080809
mps-uncap,1.0,412.1117067337035,327.46016025543275,468.5583472251893
mps-uncap,0.5,63.98119449615479,16.46800994873047,30.077602863311757
mps-uncap,0.6,78.1089186668396,15.817284584045407,29.298150539398197
mps-uncap,0.7,102.26050376892091,18.238241672515894,36.264543533325224
mps-uncap,0.1,44.22501087188726,14.490475654602053,22.32698440551757
mps-uncap,0.2,43.879160881042495,18.050837516784682,31.528196334838874
mps-uncap,0.3,48.39166641235349,19.220423698425293,28.771309852600083
mps-uncap,0.4,56.47231101989745,16.444053649902347,30.04837989807129
