mode,load,0_densenet201-16,1_mobilenet_v3_small-16,2_resnet101-2
mps-uncap,0.8,141.7562317848205,25.6781578063965,43.29855918884279
mps-uncap,0.9,309.77254867553705,35.70359706878655,83.04439544677734
mps-uncap,1.0,390.5618977546691,323.66349935531633,459.1888642311097
mps-uncap,0.5,45.86390495300293,13.210716247558604,21.82857751846313
mps-uncap,0.6,57.95511007308958,12.403168678283633,21.86819314956665
mps-uncap,0.7,82.57035255432135,15.15594005584717,28.437280654907227
mps-uncap,0.1,22.009701728820843,8.628697395324709,10.80391883850097
mps-uncap,0.2,25.900979042053223,12.184906005859407,21.450672149658228
mps-uncap,0.3,30.295000076293896,14.177973270416258,19.821894168853756
mps-uncap,0.4,38.178834915161126,12.304258346557624,22.88375377655028
