mode,load,0_densenet161-2,1_inception_v3-16,2_resnet50-2
mps-uncap,0.8,7602.363801002502,67.95940399169923,245.06101608276367
mps-uncap,0.9,13051.182293891907,300.26707649230974,4131.72197341919
mps-uncap,1.0,15208.91170501709,2207.3511600494385,11270.642805099487
mps-uncap,0.5,48.215389251708984,14.855623245239258,10.187721252441404
mps-uncap,0.6,127.06818580627457,18.190431594848633,19.556975364685055
mps-uncap,0.7,364.0634059906006,33.36544036865236,26.37987136840821
mps-uncap,0.1,13.821840286254883,7.20672607421876,6.657600402832033
mps-uncap,0.2,15.467548370361335,9.777307510375977,7.158994674682617
mps-uncap,0.3,20.952749252319354,9.099602699279785,6.805276870727539
mps-uncap,0.4,35.320281982421875,10.330677032470703,8.086299896240236
