mode,load,0_densenet161-2,1_inception_v3-16,2_resnet50-2
mps-uncap,0.8,17.15254783630371,8.503437042236328,4.682302474975586
mps-uncap,0.9,19.210338592529297,8.901357650756836,4.745721817016602
mps-uncap,1.0,16.560077667236328,8.862733840942383,4.855155944824219
mps-uncap,0.5,16.306400299072266,8.696317672729492,4.61578369140625
mps-uncap,0.6,16.394615173339844,8.710384368896484,4.694223403930664
mps-uncap,0.7,16.59417152404785,8.606195449829102,4.657506942749023
mps-uncap,0.1,16.604900360107422,8.835554122924805,4.691600799560547
mps-uncap,0.2,16.592025756835938,8.75401496887207,4.702091217041016
mps-uncap,0.3,16.28589630126953,8.56328010559082,4.666805267333984
mps-uncap,0.4,16.27063751220703,8.665084838867188,4.717826843261719
