mode,load,0_densenet161-2,1_inception_v3-16,2_resnet50-2
mps-uncap,0.8,0.013113021850585938,0.011444091796875,0.011444091796875
mps-uncap,0.9,0.025987625122070312,0.011920928955078125,0.011682510375976562
mps-uncap,1.0,0.015974044799804688,0.013113021850585938,0.012159347534179688
mps-uncap,0.5,0.010251998901367188,0.0095367431640625,0.0095367431640625
mps-uncap,0.6,0.01239776611328125,0.011920928955078125,0.009298324584960938
mps-uncap,0.7,0.01049041748046875,0.009775161743164062,0.009298324584960938
mps-uncap,0.1,0.012159347534179688,0.011920928955078125,0.012159347534179688
mps-uncap,0.2,0.011920928955078125,0.012159347534179688,0.011682510375976562
mps-uncap,0.3,0.011920928955078125,0.011682510375976562,0.011205673217773438
mps-uncap,0.4,0.010251998901367188,0.011205673217773438,0.010013580322265625
