mode,load,0_densenet161-2,1_inception_v3-16,2_resnet50-2
mps-uncap,0.8,8138.925075531006,189.44811820983887,408.5676670074463
mps-uncap,0.9,14356.733322143555,539.2940044403076,4746.417760848999
mps-uncap,1.0,16905.68518638611,2696.399688720703,12335.704565048218
mps-uncap,0.5,172.04618453979492,47.58501052856445,34.990787506103516
mps-uncap,0.6,474.52354431152344,54.747819900512695,85.83331108093262
mps-uncap,0.7,551.4829158782959,86.67802810668945,65.27018547058105
mps-uncap,0.1,46.424150466918945,27.39858627319336,27.835607528686523
mps-uncap,0.2,54.5196533203125,46.473026275634766,26.528120040893555
mps-uncap,0.3,73.79913330078125,27.687788009643555,25.682449340820312
mps-uncap,0.4,124.51648712158203,36.89122200012207,25.60591697692871
