mode,load,0_densenet161-2,1_inception_v3-16,2_resnet50-2
mps-uncap,0.8,16.594886779785156,8.35871696472168,4.617929458618164
mps-uncap,0.9,16.51453971862793,8.695125579833984,4.615306854248047
mps-uncap,1.0,16.160249710083008,8.780717849731445,4.635810852050781
mps-uncap,0.5,16.263484954833984,8.62264633178711,4.580974578857422
mps-uncap,0.6,16.265153884887695,8.674383163452148,4.6539306640625
mps-uncap,0.7,16.45374298095703,8.532047271728516,4.611968994140625
mps-uncap,0.1,16.543865203857422,8.817672729492188,4.605531692504883
mps-uncap,0.2,16.397476196289062,8.502960205078125,4.644155502319336
mps-uncap,0.3,16.266822814941406,8.477210998535156,4.638433456420898
mps-uncap,0.4,16.188859939575195,8.61668586730957,4.679679870605469
