mode,load,0_densenet161-2,1_inception_v3-16,2_resnet50-2
mps-uncap,0.8,30.14373779296875,27.220964431762695,19.02461051940918
mps-uncap,0.9,26.686429977416992,19.63186264038086,13.763427734375
mps-uncap,1.0,24.016380310058594,26.27849578857422,17.736196517944336
mps-uncap,0.5,24.507999420166016,25.557994842529297,17.220020294189453
mps-uncap,0.6,29.824495315551758,25.693178176879883,20.867109298706055
mps-uncap,0.7,26.164770126342773,21.95143699645996,17.078161239624023
mps-uncap,0.1,33.652544021606445,24.039745330810547,13.597726821899414
mps-uncap,0.2,30.63821792602539,21.410703659057617,19.344091415405273
mps-uncap,0.3,30.268192291259766,23.97012710571289,18.799304962158203
mps-uncap,0.4,22.950410842895508,19.96922492980957,17.348766326904297
