mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,1.0,20.69711685180664,1.8620491027832031,3.3457279205322266
mig,1.0,29.675722122192383,1.6515254974365234,6.627082824707031
