mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,138.9467144012443,198.4978675842286,27.145757675170884
mps-uncap,0.9,191.90838813781704,564.5314502716064,39.41524505615234
mps-uncap,1.0,1600.7792592048645,1391.4466857910152,341.31509780883783
mps-uncap,0.5,49.765553474426255,82.90750980377214,9.55223083496095
mps-uncap,0.6,60.07778644561768,84.57070827484131,11.00307941436768
mps-uncap,0.7,81.72562599182123,111.49923324584958,15.774974822998045
mps-uncap,0.1,33.50560903549196,38.28156471252442,3.9489555358886714
mps-uncap,0.2,38.28471183776855,47.282001972198415,4.946846961975103
mps-uncap,0.3,42.0460772514343,50.14979839324951,6.478624343872058
mps-uncap,0.4,50.450344085693374,65.80842971801758,7.597486972808838
