mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,25.76422691345215,45.90880870819092,3.9473772048950195
mps-uncap,0.9,41.27168655395508,68.69137287139893,5.761146545410156
mps-uncap,1.0,382.684588432312,337.7392292022705,71.49338722229004
mps-uncap,0.5,16.846776008605957,25.928974151611328,1.8905401229858398
mps-uncap,0.6,17.956972122192383,27.310490608215332,2.3162364959716797
mps-uncap,0.7,21.059513092041016,30.286073684692383,2.816915512084961
mps-uncap,0.1,20.719528198242188,23.595333099365234,1.6813278198242188
mps-uncap,0.2,20.750045776367188,22.08411693572998,1.6601085662841797
mps-uncap,0.3,20.264625549316406,22.739291191101074,1.6777515411376953
mps-uncap,0.4,16.600608825683594,23.915529251098633,1.7843246459960938
