mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,67.71917343139648,115.86925983428954,12.287616729736328
mps-uncap,0.9,125.1272201538086,202.72920131683352,19.000673294067404
mps-uncap,1.0,1430.3825855255127,1033.7738990783691,278.3934116363526
mps-uncap,0.5,29.909038543701175,49.039602279663086,4.705166816711426
mps-uncap,0.6,34.423112869262695,53.61452102661133,6.02717399597168
mps-uncap,0.7,46.339225769043,67.39320755004883,8.320856094360355
mps-uncap,0.1,21.9602108001709,25.484800338745117,2.0293235778808594
mps-uncap,0.2,24.077415466308594,27.975058555603027,2.706146240234375
mps-uncap,0.3,28.974986076354988,32.81676769256592,3.420114517211914
mps-uncap,0.4,29.09245491027833,39.93911743164063,4.079842567443848
