mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,20.46799659729004,28.156638145446777,2.4089813232421875
mps-uncap,0.9,23.755550384521484,30.591845512390137,2.5115013122558594
mps-uncap,1.0,26.806235313415527,33.621788024902344,2.7434825897216797
mps-uncap,0.5,15.58840274810791,23.98860454559326,1.6422271728515625
mps-uncap,0.6,14.84823226928711,24.697065353393555,1.7375946044921875
mps-uncap,0.7,15.257835388183594,26.242494583129883,2.024412155151367
mps-uncap,0.1,20.648598670959473,21.312475204467773,1.6231536865234375
mps-uncap,0.2,20.159006118774414,21.45373821258545,1.5873908996582031
mps-uncap,0.3,16.669154167175293,22.24588394165039,1.5931129455566406
mps-uncap,0.4,15.764713287353516,22.911787033081055,1.644134521484375
