mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,28.226509094238278,32.65723943710327,4.63862657546997
mps-uncap,0.9,28.853342533111572,34.61390256881714,4.344882965087891
mps-uncap,1.0,29.125022888183594,35.12921333312988,4.444093704223632
mps-uncap,0.5,24.934334754943848,30.90733289718629,4.321885108947755
mps-uncap,0.6,26.287007331848145,30.584864616394036,4.470133781433107
mps-uncap,0.7,27.59908199310302,31.584157943725586,4.559764862060547
mps-uncap,0.1,22.919213771820072,25.5363941192627,3.861432075500487
mps-uncap,0.2,24.474267959594723,26.679098606109605,3.958115577697754
mps-uncap,0.3,24.957058429718014,27.49115228652954,4.184398651123044
mps-uncap,0.4,25.26384830474854,29.18653488159179,4.35521125793457
