mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,8.613348007202148,19.98448371887207,1.3294219970703125
mps-uncap,0.9,8.636236190795898,20.61152458190918,1.3308525085449219
mps-uncap,1.0,8.67772102355957,20.37191390991211,1.3356208801269531
mps-uncap,0.5,8.819818496704102,19.555091857910156,1.3232231140136719
mps-uncap,0.6,8.814096450805664,19.50669288635254,1.3267993927001953
mps-uncap,0.7,8.810043334960938,19.56009864807129,1.3303756713867188
mps-uncap,0.1,8.697748184204102,19.489526748657227,1.3256072998046875
mps-uncap,0.2,8.734703063964844,19.60587501525879,1.3327598571777344
mps-uncap,0.3,8.860588073730469,19.609689712524414,1.3356208801269531
mps-uncap,0.4,8.797883987426758,19.618749618530273,1.3337135314941406
