mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_vgg11-2
mps-uncap,0.8,47.32213020324709,87.10494041442871,9.453868865966795
mps-uncap,0.9,101.93831920623776,171.76053524017334,16.112136840820312
mps-uncap,1.0,1403.3495664596558,1000.6694793701172,275.42471885681175
mps-uncap,0.5,13.923144340515142,24.421095848083496,2.1423339843750004
mps-uncap,0.6,16.57414436340332,28.149771690368652,3.1545162200927734
mps-uncap,0.7,25.72803497314455,40.18807411193848,5.573558807373048
mps-uncap,0.1,0.0695943832397461,0.07352828979492188,0.06532669067382812
mps-uncap,0.2,3.725481033325197,6.001377105712881,0.30982494354248036
mps-uncap,0.3,11.371231079101575,11.445283889770508,1.0078907012939473
mps-uncap,0.4,13.269186019897461,16.183805465698242,1.5150547027587886
