mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,18.83244514465332,21.76642417907715,19.60468292236328,15.346527099609375
mig,0.2,23.026466369628906,29.68907356262207,22.47929573059082,23.112058639526367
mig,0.3,31.153440475463867,27.33635902404785,27.66251564025879,28.558969497680664
mig,0.4,21.343708038330078,26.726484298706055,25.88796615600586,31.985759735107422
mig,0.5,25.8481502532959,22.340774536132812,22.435903549194336,28.470516204833984
mig,0.6,23.04553985595703,20.090103149414062,25.05016326904297,39.45517539978027
mig,0.7,32.88006782531738,26.997089385986328,26.937246322631836,52.34980583190918
mig,0.8,30.70354461669922,32.027482986450195,33.989667892456055,72.97372817993164
mig,0.9,42.69838333129883,73.6696720123291,77.07333564758301,111.70434951782227
mig,1.0,117.75970458984375,129.4088363647461,136.14439964294434,391.9861316680908
