mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,12.811412811279299,12.835273742675778,12.839334011077897,11.317687034606935
mig,0.2,16.809453964233374,17.583370208740238,17.389774322509773,14.501409530639647
mig,0.3,17.74507761001587,19.037723541259766,18.321318626403826,17.183284759521502
mig,0.4,15.421712398529026,16.71972274780276,17.51856803894044,19.579291343688983
mig,0.5,15.56657552719114,13.77365112304688,13.691062927246092,18.685369491577145
mig,0.6,14.144811630248975,14.22935485839842,13.392598628997801,22.52295017242432
mig,0.7,20.0584816932678,15.026021003723145,17.515020370483388,32.38040208816528
mig,0.8,21.849956512451147,21.12146854400635,23.499350547790513,45.68368673324585
mig,0.9,32.918863296508775,61.68559551239013,52.92438507080078,87.41674423217772
mig,1.0,97.32368469238278,118.11907529830934,108.17880630493171,366.7290925979614
