mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,8.41474533081055,8.875393867492678,8.709526062011719,6.652927398681642
mig,0.2,10.552000999450684,10.692596435546875,10.9419584274292,9.063529968261724
mig,0.3,10.340332984924316,10.740995407104492,10.742759704589846,10.938191413879396
mig,0.4,9.203433990478516,9.574413299560547,9.498357772827148,11.478662490844727
mig,0.5,8.129000663757324,7.73463249206543,7.905483245849608,11.345958709716795
mig,0.6,7.8948020935058585,8.211755752563478,7.731413841247559,13.869738578796387
mig,0.7,10.318493843078627,9.169340133666996,9.604978561401367,17.90452003479004
mig,0.8,11.778116226196294,12.779068946838379,13.402318954467772,22.921228408813477
mig,0.9,18.76754760742188,29.395866394042976,24.165964126586918,48.455810546875
mig,1.0,61.15856170654297,82.70127773284912,64.82696533203125,324.0182399749756
