mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,5.512237548828125,5.500316619873047,5.521178245544434,5.580425262451172
mig,0.2,5.297541618347168,5.361795425415039,5.344629287719727,5.447149276733398
mig,0.3,3.7283897399902344,3.885984420776367,3.808736801147461,5.549430847167969
mig,0.4,3.6344528198242188,3.660440444946289,3.6439895629882812,5.054712295532227
mig,0.5,2.506732940673828,2.550840377807617,2.557516098022461,4.562854766845703
mig,0.6,2.499818801879883,2.547025680541992,2.55584716796875,4.555225372314453
mig,0.7,2.4993419647216797,2.544879913330078,2.5565624237060547,4.546642303466797
mig,0.8,2.498626708984375,2.5475025177001953,2.5539398193359375,4.551172256469727
mig,0.9,2.5014877319335938,2.5463104248046875,2.5572776794433594,4.546403884887695
mig,1.0,2.4993419647216797,2.5463104248046875,2.553224563598633,4.545450210571289
