mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,6.98542594909668,6.957769393920898,6.821155548095703,6.624698638916016
mig,0.2,6.807565689086914,8.620023727416992,7.746696472167969,8.992433547973633
mig,0.3,7.056236267089844,7.508754730224609,7.027626037597656,8.387088775634766
mig,0.4,6.549358367919922,6.351470947265625,6.408452987670898,7.071971893310547
mig,0.5,5.513191223144531,5.684614181518555,5.628108978271484,6.602287292480469
mig,0.6,7.605075836181641,5.35893440246582,5.156040191650391,6.29878044128418
mig,0.7,4.898786544799805,5.215883255004883,4.1294097900390625,5.170345306396484
mig,0.8,3.9682388305664062,3.833293914794922,3.673076629638672,5.43665885925293
mig,0.9,3.7217140197753906,3.9484500885009766,5.312442779541016,4.95600700378418
mig,1.0,3.0798912048339844,3.0486583709716797,2.874135971069336,4.666566848754883
