mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,3.0612945556640687,3.4700632095336936,3.3667802810668963,1.4175891876220723
mig,0.2,5.37402629852295,5.377769470214844,5.651211738586426,3.7625312805175803
mig,0.3,6.174445152282715,6.252288818359375,6.285333633422853,5.405759811401368
mig,0.4,5.809307098388672,5.988121032714844,5.946397781372074,6.479978561401367
mig,0.5,5.0830841064453125,4.809522628784183,4.99629974365234,6.6731452941894505
mig,0.6,5.386066436767578,5.626821517944337,5.1293134689331055,9.2984676361084
mig,0.7,7.808065414428713,6.606578826904299,7.044887542724609,13.353824615478516
mig,0.8,9.28153991699219,10.224127769470217,10.85529327392578,18.37103366851807
mig,0.9,16.26312732696534,26.834964752197266,21.60148620605469,43.91088485717773
mig,1.0,58.64810943603516,80.13672828674318,62.253475189208984,319.4537162780762
