mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4,2_mobilenet_v2-4,3_mobilenet_v2-4
mig,0.1,5.716800689697266,5.695581436157227,5.727529525756836,5.7288408279418945
mig,0.2,5.665063858032227,5.714654922485352,5.707502365112305,5.6915283203125
mig,0.3,5.186915397644043,5.463838577270508,5.399465560913086,6.116747856140137
mig,0.4,4.207611083984375,4.452943801879883,4.422903060913086,5.50532341003418
mig,0.5,3.745436668395996,3.7870407104492188,3.7772655487060547,5.423307418823242
mig,0.6,3.598451614379883,3.7078857421875,3.666043281555176,6.226658821105957
mig,0.7,4.245877265930176,4.160165786743164,4.281044006347656,7.84456729888916
mig,0.8,4.828214645385742,5.240678787231445,5.197286605834961,9.43899154663086
mig,0.9,7.719516754150391,9.65428352355957,8.174657821655273,16.730070114135742
mig,1.0,21.712064743041992,41.27824306488037,22.313594818115234,214.0357494354248
