mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_squeezenet1_1-8
mps-uncap,1.0,3.615140914916992,4.815101623535156,3.509998321533203
mig,1.0,5.1352739334106445,4.211902618408203,3.450632095336914
