mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_squeezenet1_1-8
mps-uncap,1.0,2.678394317626953,4.083156585693359,2.395153045654297
mig,1.0,4.320383071899414,4.087686538696289,3.0286312103271484
