mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_squeezenet1_1-8
mps-uncap,1.0,3.6149024963378906,4.814863204956055,3.5098552703857426
mig,1.0,5.134820938110352,4.211664199829102,3.450632095336914
