mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_squeezenet1_1-8
mps-uncap,1.0,16.099929809570312,15.29383659362793,13.940572738647461
mig,1.0,14.119148254394531,10.638952255249023,12.301445007324219
