mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,198.98462295532227,300.3203868865967,59.19003486633301
mps-uncap,0.9,580.5544853210449,448.0783939361572,73.3942985534668
mps-uncap,1.0,997.9081153869629,1264.4805908203125,996.0689544677734
mps-uncap,0.5,87.54372596740723,84.74445343017578,16.220808029174805
mps-uncap,0.6,134.05537605285645,93.01018714904785,36.4992618560791
mps-uncap,0.7,183.46881866455078,172.47772216796875,26.828289031982422
mps-uncap,0.1,42.40727424621582,43.53070259094238,6.147146224975586
mps-uncap,0.2,45.8376407623291,51.53942108154297,11.219978332519531
mps-uncap,0.3,69.86451148986816,63.47990036010742,11.960268020629883
mps-uncap,0.4,86.19952201843262,70.84989547729492,15.327215194702148
