mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,13.047933578491211,5.568146705627441,1.4661550521850586
mps-uncap,0.9,44.3570613861084,23.229241371154785,5.983829498291016
mps-uncap,1.0,257.3821544647217,254.6173334121704,306.1051368713379
mps-uncap,0.5,0.05745887756347656,0.05626678466796875,0.041484832763671875
mps-uncap,0.6,0.056743621826171875,0.055789947509765625,0.04172325134277344
mps-uncap,0.7,2.2794008255004883,0.05745887756347656,0.240325927734375
mps-uncap,0.1,0.060558319091796875,0.05924701690673828,0.047206878662109375
mps-uncap,0.2,0.05888938903808594,0.05793571472167969,0.042438507080078125
mps-uncap,0.3,0.06008148193359375,0.05328655242919922,0.04220008850097656
mps-uncap,0.4,0.058770179748535156,0.05698204040527344,0.04124641418457031
