mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,33.39028358459473,41.144609451293945,5.950927734375
mps-uncap,0.9,34.928321838378906,37.578582763671875,6.066083908081055
mps-uncap,1.0,34.89327430725098,42.86003112792969,6.389141082763672
mps-uncap,0.5,32.15146064758301,35.241127014160156,5.501508712768555
mps-uncap,0.6,33.59556198120117,35.4461669921875,5.613088607788086
mps-uncap,0.7,34.38067436218262,39.046287536621094,5.652189254760742
mps-uncap,0.1,27.4200439453125,30.88068962097168,5.321264266967773
mps-uncap,0.2,29.887676239013672,34.51895713806152,5.297183990478516
mps-uncap,0.3,27.701616287231445,33.86425971984863,5.513429641723633
mps-uncap,0.4,31.46505355834961,33.69736671447754,6.004810333251953
