mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,96.44484519958496,88.87014389038089,14.367175102233888
mps-uncap,0.9,204.8867702484132,191.3316965103149,28.867602348327637
mps-uncap,1.0,759.8817825317382,953.154706954956,888.7112140655518
mps-uncap,0.5,45.09453773498535,36.01100444793702,5.261087417602541
mps-uncap,0.6,54.3804407119751,39.4925355911255,6.908702850341806
mps-uncap,0.7,75.38728713989256,62.07156181335449,8.58078002929688
mps-uncap,0.1,25.18792152404785,30.029845237731934,2.530097961425782
mps-uncap,0.2,27.232694625854496,30.48763275146484,3.1595706939697266
mps-uncap,0.3,34.955739974975586,30.088114738464355,3.708457946777344
mps-uncap,0.4,40.06061553955079,32.921361923217766,4.667305946350098
