mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,32.64994621276856,39.750893115997314,5.366098880767822
mps-uncap,0.9,34.419565200805664,36.040382385253906,5.271363258361816
mps-uncap,1.0,33.53599071502685,41.19767189025879,5.598649978637698
mps-uncap,0.5,30.545463562011715,34.141035079956055,4.936599731445311
mps-uncap,0.6,32.075512409210205,33.36907386779785,5.036003589630127
mps-uncap,0.7,33.19721221923828,37.350416183471694,4.950280189514159
mps-uncap,0.1,26.212282180786133,30.27015447616577,4.349689483642579
mps-uncap,0.2,27.581462860107422,32.84858226776123,4.767436981201172
mps-uncap,0.3,27.11688995361328,31.6819167137146,4.807159900665284
mps-uncap,0.4,29.47649478912354,31.327729225158695,4.979619979858398
