mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,146.36014938354506,197.40207672119126,36.42530679702757
mps-uncap,0.9,496.8201732635503,362.38620042800886,56.190037727355964
mps-uncap,1.0,906.4218282699584,1180.6913089752193,961.9192409515381
mps-uncap,0.5,66.89558982849118,57.69662857055661,9.873113632202148
mps-uncap,0.6,87.22931623458862,66.13683223724367,14.404284954071079
mps-uncap,0.7,139.93938207626346,114.12954330444349,16.88546657562252
mps-uncap,0.1,40.041770935058594,37.647399902343714,4.579296112060547
mps-uncap,0.2,40.488739013671875,42.9374933242798,5.536723136901863
mps-uncap,0.3,50.735411643981884,52.619957923889125,6.681518554687502
mps-uncap,0.4,66.3911652565003,52.37591743469239,8.743035793304447
