mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,19.43516731262207,11.977434158325195,1.6255378723144531
mps-uncap,0.9,20.179033279418945,12.256383895874023,1.6279220581054688
mps-uncap,1.0,22.252559661865234,11.983871459960938,1.6283988952636719
mps-uncap,0.5,19.467592239379883,12.283802032470703,1.6388893127441406
mps-uncap,0.6,19.554853439331055,12.223005294799805,1.6334056854248047
mps-uncap,0.7,19.617795944213867,12.106657028198242,1.6274452209472656
mps-uncap,0.1,19.603729248046875,12.183189392089844,1.6369819641113281
mps-uncap,0.2,19.577980041503906,12.303829193115234,1.6407966613769531
mps-uncap,0.3,19.572019577026367,12.048482894897461,1.6362667083740234
mps-uncap,0.4,19.573688507080078,11.859416961669922,1.6281604766845703
