mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,28.077125549316406,25.284528732299805,2.790212631225586
mps-uncap,0.9,31.514883041381836,31.49855136871338,3.0628442764282227
mps-uncap,1.0,32.25374221801758,36.7356538772583,3.263235092163086
mps-uncap,0.5,23.776769638061523,17.70150661468506,1.8763542175292969
mps-uncap,0.6,25.108933448791504,18.463850021362305,2.0024776458740234
mps-uncap,0.7,26.4737606048584,20.807743072509766,2.5033950805664062
mps-uncap,0.1,23.028850555419922,27.83071994781494,1.8498897552490234
mps-uncap,0.2,21.906614303588867,21.67654037475586,1.8286705017089844
mps-uncap,0.3,22.324323654174805,20.696520805358887,1.8198490142822266
mps-uncap,0.4,23.04065227508545,20.695209503173828,1.8297433853149414
