mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,0.0133514404296875,0.01049041748046875,0.007867813110351562
mps-uncap,0.9,0.011682510375976562,0.012159347534179688,0.008106231689453125
mps-uncap,1.0,0.014543533325195312,0.012874603271484375,0.008344650268554688
mps-uncap,0.5,0.01239776611328125,0.011920928955078125,0.00858306884765625
mps-uncap,0.6,0.013113021850585938,0.012159347534179688,0.00858306884765625
mps-uncap,0.7,0.012636184692382812,0.012159347534179688,0.008344650268554688
mps-uncap,0.1,0.021219253540039062,0.025510787963867188,0.010728836059570312
mps-uncap,0.2,0.0152587890625,0.020742416381835938,0.009059906005859375
mps-uncap,0.3,0.01430511474609375,0.013828277587890625,0.008821487426757812
mps-uncap,0.4,0.012874603271484375,0.012159347534179688,0.008821487426757812
