mode,load,0_efficientnet_b6-2,1_efficientnet_b6-2,2_efficientnet_b6-2,3_efficientnet_b6-2
mig,0.1,17.320632934570312,17.48514175415039,17.293930053710938,18.896102905273438
mig,0.2,17.4102783203125,17.36903190612793,17.46344566345215,18.864870071411133
mig,0.3,17.259597778320312,17.3492431640625,17.92168617248535,18.88442039489746
mig,0.4,17.358779907226562,17.294645309448242,17.394542694091797,18.87798309326172
mig,0.5,17.29893684387207,17.4713134765625,17.253398895263672,18.88108253479004
mig,0.6,17.152786254882812,17.187118530273438,17.521142959594727,18.912792205810547
mig,0.7,18.045663833618164,18.106937408447266,17.685651779174805,18.946409225463867
mig,0.8,17.537593841552734,18.403291702270508,17.730712890625,18.929481506347656
mig,0.9,17.467498779296875,17.876386642456055,18.025875091552734,18.90850067138672
mig,1.0,18.518686294555664,17.97318458557129,17.568349838256836,18.91469955444336
