mode,load,0_efficientnet_b6-2,1_efficientnet_b6-2,2_efficientnet_b6-2,3_efficientnet_b6-2
mig,0.1,30.700888633728027,30.66668510437011,30.62444686889648,31.911633014678955
mig,0.2,21.08255863189698,20.94511985778809,22.606186866760257,26.32918357849124
mig,0.3,19.94335174560547,20.12276887893677,20.511982440948483,22.120218276977543
mig,0.4,19.145135879516598,19.371054172515862,19.24633264541626,21.15421772003174
mig,0.5,18.982768058776855,18.955993652343754,18.87178421020508,21.448757648468018
mig,0.6,18.631281852722157,18.419742584228516,18.768763542175293,20.778656005859382
mig,0.7,18.740730285644528,19.031825065612797,18.433952331542965,20.77329158782959
mig,0.8,18.539898395538334,18.800227642059323,18.551301956176754,20.98955631256103
mig,0.9,18.666872978210453,18.693714141845703,18.791656494140625,20.648033618927002
mig,1.0,18.723559379577637,18.865356445312493,18.80209445953369,21.01381301879882
