mode,load,0_efficientnet_b6-2,1_efficientnet_b6-2,2_efficientnet_b6-2,3_efficientnet_b6-2
mig,0.1,55.13787269592285,50.286054611206055,58.00604820251465,55.387020111083984
mig,0.2,76.75504684448242,63.37141990661621,103.79719734191895,55.26328086853027
mig,0.3,145.25771141052246,81.63309097290039,105.88955879211426,76.90095901489258
mig,0.4,132.77673721313477,150.5262851715088,238.0521297454834,107.68508911132812
mig,0.5,289.1416549682617,168.63059997558594,221.74310684204102,104.07114028930664
mig,0.6,549.8237609863281,790.0278568267822,882.3482990264893,158.30445289611816
mig,0.7,7087.98623085022,7600.223064422607,4936.185598373413,210.5693817138672
mig,0.8,13715.034484863281,13315.443277359009,13534.870147705078,501.51562690734863
mig,0.9,18804.750442504883,18818.758487701416,19677.675485610962,598.858118057251
mig,1.0,22651.24201774597,23159.287929534912,24280.461072921753,2476.914167404175
