mode,load,0_densenet161-8,1_resnet152-8,2_resnet18-8
mps-uncap,0.8,10.681390762329102,8.690834045410156,1.5766620635986328
mps-uncap,0.9,10.68878173828125,8.863210678100586,1.5749931335449219
mps-uncap,1.0,10.955572128295898,9.317636489868164,1.5838146209716797
mps-uncap,0.5,10.66446304321289,8.767366409301758,1.5742778778076172
mps-uncap,0.6,10.646820068359375,8.696794509887695,1.5714168548583984
mps-uncap,0.7,10.587453842163086,8.781194686889648,1.5878677368164062
mps-uncap,0.1,10.576725006103516,8.771181106567383,1.577138900756836
mps-uncap,0.2,10.622024536132812,8.760452270507812,1.5766620635986328
mps-uncap,0.3,10.576725006103516,8.704900741577148,1.5857219696044922
mps-uncap,0.4,10.549783706665039,8.680582046508789,1.5783309936523438
