mode,load,0_densenet161-8,1_resnet152-8,2_resnet18-8
mps-uncap,0.8,17.596721649169922,15.481710433959961,2.712130546569824
mps-uncap,0.9,19.126057624816895,17.441749572753906,2.982616424560547
mps-uncap,1.0,21.626949310302734,19.34361457824707,3.0777454376220703
mps-uncap,0.5,16.00503921508789,13.035774230957031,2.7124881744384766
mps-uncap,0.6,15.134811401367188,12.726783752441406,2.579212188720703
mps-uncap,0.7,15.983223915100098,13.269662857055664,2.514004707336426
mps-uncap,0.1,23.238420486450195,17.42732524871826,2.8867721557617188
mps-uncap,0.2,17.43769645690918,17.261624336242676,2.819657325744629
mps-uncap,0.3,17.19832420349121,14.542937278747559,2.73895263671875
mps-uncap,0.4,16.346216201782227,13.270139694213867,2.7080774307250977
