mode,load,0_densenet161-8,1_resnet152-8,2_resnet18-8
mps-uncap,0.8,21.496057510375977,20.31993865966797,5.568504333496094
mps-uncap,0.9,21.56996726989746,20.9043025970459,5.587339401245117
mps-uncap,1.0,23.202896118164062,21.096229553222656,5.396604537963867
mps-uncap,0.5,26.406526565551758,20.429611206054688,5.444049835205078
mps-uncap,0.6,24.11627769470215,20.29252052307129,5.450725555419922
mps-uncap,0.7,22.162914276123047,20.096540451049805,5.180120468139648
mps-uncap,0.1,26.73196792602539,20.026206970214844,5.131959915161133
mps-uncap,0.2,26.617765426635742,20.980358123779297,5.085945129394531
mps-uncap,0.3,27.019500732421875,20.656108856201172,5.157947540283203
mps-uncap,0.4,26.71217918395996,21.195650100708008,5.10406494140625
