mode,load,0_densenet169-32,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,38.085222244262695,36.30399703979492,7.653236389160156
mps-uncap,0.9,38.01083564758301,33.97965431213379,7.992744445800781
mps-uncap,1.0,37.61577606201172,34.5311164855957,8.04448127746582
mps-uncap,0.5,34.340620040893555,34.261226654052734,7.8887939453125
mps-uncap,0.6,35.566091537475586,32.33838081359863,7.584333419799805
mps-uncap,0.7,36.15903854370117,35.03870964050293,7.810115814208984
mps-uncap,0.1,26.571989059448242,32.087087631225586,6.580591201782227
mps-uncap,0.2,27.51016616821289,34.707069396972656,7.174491882324219
mps-uncap,0.3,31.331300735473633,34.14559364318848,7.26628303527832
mps-uncap,0.4,33.42032432556152,32.663822174072266,7.194757461547852
