mode,load,0_densenet169-32,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,34.77442264556885,31.922101974487305,3.740096092224121
mps-uncap,0.9,35.9774112701416,31.79004192352295,4.0248870849609375
mps-uncap,1.0,36.55571937561035,32.807111740112305,4.682159423828125
mps-uncap,0.5,28.898000717163086,27.037501335144047,3.426170349121094
mps-uncap,0.6,31.119728088378906,26.766419410705566,3.564167022705078
mps-uncap,0.7,32.9744815826416,30.15608787536621,3.6613941192626953
mps-uncap,0.1,24.27506446838379,28.629589080810547,2.1325588226318355
mps-uncap,0.2,25.055623054504395,28.447675704956055,2.5417089462280273
mps-uncap,0.3,26.278257369995117,27.50866413116455,3.0022621154785156
mps-uncap,0.4,27.885794639587402,26.441907882690433,3.227996826171875
