mode,load,0_densenet169-32,1_efficientnet_b7-2,2_vgg13-2
mps-uncap,0.8,20.560503005981445,12.358903884887695,1.6477108001708984
mps-uncap,0.9,22.902488708496094,12.012481689453125,1.6486644744873047
mps-uncap,1.0,24.265289306640625,12.702226638793945,1.6388893127441406
mps-uncap,0.5,20.40553092956543,12.136459350585938,1.6438961029052734
mps-uncap,0.6,20.375728607177734,12.034416198730469,1.651763916015625
mps-uncap,0.7,20.44057846069336,12.240886688232422,1.6407966613769531
mps-uncap,0.1,20.483016967773438,12.448787689208984,1.6529560089111328
mps-uncap,0.2,20.438671112060547,12.970685958862305,1.6560554504394531
mps-uncap,0.3,20.380020141601562,12.107610702514648,1.64794921875
mps-uncap,0.4,20.464181900024414,12.070655822753906,1.6531944274902344
