mode,load,0_mobilenet_v3_small-4,1_resnet18-4,2_squeezenet1_1-2
mps-uncap,0.8,32.7761173248291,16.86549186706543,9.914398193359375
mps-uncap,0.9,43.898582458496094,17.22574234008789,19.611120223999023
mps-uncap,1.0,162.827730178833,44.76022720336914,26.181697845458984
mps-uncap,0.5,18.097639083862305,12.499332427978516,10.376691818237305
mps-uncap,0.6,23.996591567993164,10.884284973144531,8.901357650756836
mps-uncap,0.7,27.556419372558594,10.137796401977539,8.402824401855469
mps-uncap,0.1,21.94380760192871,7.683992385864258,6.738901138305664
mps-uncap,0.2,22.651195526123047,10.483980178833008,14.102458953857422
mps-uncap,0.3,19.90485191345215,14.703750610351562,14.664649963378906
mps-uncap,0.4,20.32184600830078,16.25370979309082,14.844417572021484
