mode,load,0_mobilenet_v3_small-4,1_resnet18-4,2_squeezenet1_1-2
mps-uncap,0.8,2.30562686920166,0.9229183197021484,0.5661249160766602
mps-uncap,0.9,4.497528076171875,1.5206336975097656,1.3074874877929688
mps-uncap,1.0,52.45399475097656,6.757974624633789,2.4933815002441406
mps-uncap,0.5,0.48422813415527344,0.3230571746826172,0.2651214599609375
mps-uncap,0.6,0.7348060607910156,0.2630949020385742,0.09608268737792969
mps-uncap,0.7,1.6236305236816406,0.4369020462036133,0.3643035888671875
mps-uncap,0.1,0.04744529724121094,0.04506111145019531,0.04410743713378906
mps-uncap,0.2,0.046253204345703125,0.046253204345703125,0.04553794860839844
mps-uncap,0.3,0.05078315734863281,0.24509429931640625,0.2448558807373047
mps-uncap,0.4,0.29921531677246094,0.3230571746826172,0.2224445343017578
