mode,load,0_mobilenet_v3_small-4,1_resnet18-4,2_squeezenet1_1-2
mps-uncap,0.8,35.182952880859375,18.24951171875,10.866165161132812
mps-uncap,0.9,46.3404655456543,18.617868423461914,20.8892822265625
mps-uncap,1.0,165.37237167358398,46.27633094787598,27.292728424072266
mps-uncap,0.5,21.00205421447754,13.880252838134766,11.961698532104492
mps-uncap,0.6,26.28612518310547,12.708425521850586,10.47658920288086
mps-uncap,0.7,29.942750930786133,11.435985565185547,9.411096572875977
mps-uncap,0.1,25.765419006347656,10.595321655273438,8.880615234375
mps-uncap,0.2,26.43561363220215,13.120412826538086,15.850305557250977
mps-uncap,0.3,23.79894256591797,16.597270965576172,16.147851943969727
mps-uncap,0.4,24.06907081604004,18.337249755859375,15.768766403198242
