mode,load,0_mobilenet_v3_small-4,1_resnet18-4,2_squeezenet1_1-2
mps-uncap,0.8,9.366583824157727,3.9722442626953116,2.629661560058595
mps-uncap,0.9,16.96391105651856,5.692481994628906,5.560851097106934
mps-uncap,1.0,108.3984375,21.310758590698246,8.47461223602295
mps-uncap,0.5,4.702091217041016,3.057146072387695,2.596473693847656
mps-uncap,0.6,4.59287166595459,2.6050806045532227,1.9499778747558592
mps-uncap,0.7,6.84037208557129,2.6308059692382817,2.1448612213134766
mps-uncap,0.1,4.339885711669922,1.5950202941894527,1.4138698577880875
mps-uncap,0.2,5.610251426696778,2.7662277221679688,2.4485111236572266
mps-uncap,0.3,6.286096572875976,4.5072078704834,4.024744033813477
mps-uncap,0.4,5.430603027343751,3.6825895309448327,2.9870510101318364
